Date,Open,High,Low,Close,Adj Close,Volume
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,41758.722656,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,41849.117188,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,41984.691406,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,42346.238281,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,41623.144531,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,41668.347656,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,42301.042969,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,42662.593750,9009109
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,42752.980469,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,41939.500000,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,42662.593750,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,42617.406250,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,41668.347656,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,42075.078125,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,40990.441406,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,40854.859375,7811181
2019-08-02,44550.000000,45500.000000,44300.000000,44950.000000,40628.882813,12151374
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,39725.019531,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,39318.277344,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,39047.121094,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,38549.992188,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,39001.921875,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,39499.046875,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,38866.339844,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,39499.046875,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,39679.828125,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,39408.667969,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,40176.957031,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,40222.152344,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,39815.410156,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,39725.019531,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,39408.667969,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,39815.410156,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,39905.796875,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,39227.894531,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,39770.210938,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,39589.441406,7185537
2019-09-03,43550.000000,43650.000000,43100.000000,43250.000000,39092.316406,9774941
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,39860.597656,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,41306.789063,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,41849.117188,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,42391.437500,9434157
2019-09-10,47100.000000,47200.000000,46550.000000,47000.000000,42481.824219,9231792
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,42617.406250,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,42572.203125,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,42391.437500,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,43114.531250,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,44425.136719,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,44470.332031,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,44560.714844,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,44741.496094,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,44199.175781,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,44470.332031,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,44064.281250,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,44656.066406,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,44473.976563,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,43335.949219,8382463
2019-10-04,47400.000000,48650.000000,47350.000000,48000.000000,43700.113281,9331695
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,43472.507813,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,44519.496094,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,44200.847656,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,44747.093750,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,45520.949219,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,45611.996094,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,46158.242188,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,45976.164063,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,45429.914063,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,45794.078125,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,46613.457031,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,46613.457031,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,46158.242188,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,46340.332031,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,46704.496094,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,46522.410156,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,45885.128906,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,45885.128906,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,46613.457031,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,47614.917969,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,47979.085938,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,48525.339844,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,48161.175781,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,47432.839844,11603290
2019-11-11,52200.000000,52200.000000,51400.000000,51600.000000,46977.621094,8185952
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,47888.042969,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,47797.007813,6225196
2019-11-14,51900.000000,52800.000000,51900.000000,52800.000000,48070.125000,12010018
2019-11-15,52900.000000,53700.000000,52600.000000,53700.000000,48889.507813,9703360
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,48707.417969,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,48707.417969,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,47341.789063,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,46431.371094,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,46977.621094,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,47159.710938,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,47159.710938,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,47523.882813,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,46704.496094,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,45794.078125,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,45885.128906,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,45429.914063,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,45020.226563,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,45065.742188,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,45885.128906,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,46613.457031,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,46886.574219,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,47250.753906,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,48525.339844,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,49799.925781,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,49799.925781,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,51620.765625,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,51256.597656,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,50983.468750,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,50983.468750,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,50528.257813,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,50073.054688,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,50437.218750,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,51769.480469,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,51128.085938,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,50578.324219,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,50853.207031,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,50853.207031,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,51128.085938,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,52044.371094,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,53693.656250,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,54518.308594,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,54976.437500,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,54976.437500,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,54060.167969,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,55617.828125,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61300.000000,56167.597656,16025661
2020-01-20,62000.000000,62800.000000,61700.000000,62400.000000,57175.500000,12528855
2020-01-21,62000.000000,62400.000000,61200.000000,61400.000000,56259.226563,11142693
2020-01-22,60500.000000,62600.000000,60400.000000,62300.000000,57083.867188,15339565
2020-01-23,61800.000000,61800.000000,60700.000000,60800.000000,55709.464844,14916555
2020-01-28,59400.000000,59400.000000,58300.000000,58800.000000,53876.910156,23664541
2020-01-29,59100.000000,59700.000000,58800.000000,59100.000000,54151.792969,16446102
2020-01-30,58800.000000,58800.000000,56800.000000,57200.000000,52410.871094,20821939
2020-01-31,57800.000000,58400.000000,56400.000000,56400.000000,51677.855469,19749457
2020-02-03,55500.000000,57400.000000,55200.000000,57200.000000,52410.871094,23995260
2020-02-04,57100.000000,59000.000000,56800.000000,58900.000000,53968.535156,21800192
2020-02-05,60000.000000,60200.000000,58900.000000,59500.000000,54518.308594,19278165
2020-02-06,60100.000000,61100.000000,59700.000000,61100.000000,55984.343750,14727159
2020-02-07,61100.000000,61200.000000,59700.000000,60400.000000,55342.953125,16402493
2020-02-10,59200.000000,59800.000000,59100.000000,59700.000000,54701.550781,13107121
2020-02-11,59800.000000,60700.000000,59700.000000,59900.000000,54884.812500,11071231
2020-02-12,60300.000000,60700.000000,59700.000000,60500.000000,55434.574219,12904207
2020-02-13,61200.000000,61600.000000,60500.000000,60700.000000,55617.828125,18449775
2020-02-14,60900.000000,61900.000000,60200.000000,61800.000000,56625.738281,13276067
2020-02-17,61600.000000,62000.000000,61200.000000,61500.000000,56350.855469,8740596
2020-02-18,60800.000000,60900.000000,59700.000000,59800.000000,54793.187500,16674266
2020-02-19,59800.000000,60400.000000,59400.000000,60200.000000,55159.691406,12951496
2020-02-20,60700.000000,61300.000000,59600.000000,60000.000000,54976.437500,14591924
2020-02-21,58800.000000,59800.000000,58500.000000,59200.000000,54243.414063,13777393
2020-02-24,57400.000000,58100.000000,56800.000000,56800.000000,52044.371094,25627537
2020-02-25,56200.000000,58000.000000,56200.000000,57900.000000,53052.265625,23885408
2020-02-26,56000.000000,57000.000000,56000.000000,56500.000000,51769.480469,25483102
2020-02-27,56300.000000,56900.000000,55500.000000,55900.000000,51219.714844,23209541
2020-02-28,55000.000000,55500.000000,54200.000000,54200.000000,49662.050781,30054227
2020-03-02,54300.000000,55500.000000,53600.000000,55000.000000,50395.070313,30403412
2020-03-03,56700.000000,56900.000000,55100.000000,55400.000000,50761.585938,30330295
2020-03-04,54800.000000,57600.000000,54600.000000,57400.000000,52594.125000,24765728
2020-03-05,57600.000000,58000.000000,56700.000000,57800.000000,52960.640625,21698990
2020-03-06,56500.000000,57200.000000,56200.000000,56500.000000,51769.480469,18716656
2020-03-09,56500.000000,56500.000000,56500.000000,56500.000000,51769.480469,0
2020-03-10,53800.000000,54900.000000,53700.000000,54600.000000,50028.554688,32106554
2020-03-11,54300.000000,54400.000000,52000.000000,52100.000000,47737.875000,45707281
2020-03-12,52100.000000,52100.000000,52100.000000,52100.000000,47737.875000,0
2020-03-13,47450.000000,51600.000000,46850.000000,49950.000000,45767.886719,59462933
2020-03-16,50100.000000,50900.000000,48800.000000,48900.000000,44805.792969,33339821
2020-03-17,46900.000000,49650.000000,46700.000000,47300.000000,43339.757813,51218151
2020-03-18,47750.000000,48350.000000,45600.000000,45600.000000,41782.093750,40152623
2020-03-19,46400.000000,46650.000000,42300.000000,42950.000000,39353.964844,56925513
2020-03-20,44150.000000,45500.000000,43550.000000,45400.000000,41598.843750,49730008
2020-03-23,42600.000000,43550.000000,42400.000000,42500.000000,38941.652344,41701626
2020-03-24,43850.000000,46950.000000,43050.000000,46950.000000,43019.066406,49801908
2020-03-25,48950.000000,49600.000000,47150.000000,48650.000000,44576.738281,52735922
2020-03-26,49000.000000,49300.000000,47700.000000,47800.000000,43797.898438,42185129
2020-03-27,49600.000000,49700.000000,46850.000000,48300.000000,44256.027344,39896178
2020-03-30,47050.000000,48350.000000,46550.000000,47850.000000,44167.425781,26797395
2020-03-31,48000.000000,48500.000000,47150.000000,47750.000000,44075.121094,30654261
2020-04-01,47450.000000,47900.000000,45800.000000,45800.000000,42275.195313,27259532
2020-04-02,46200.000000,46850.000000,45350.000000,46800.000000,43198.230469,21621076
2020-04-03,47400.000000,47600.000000,46550.000000,47000.000000,43382.835938,22784682
2020-04-06,47500.000000,48800.000000,47250.000000,48700.000000,44952.000000,23395726
2020-04-07,49650.000000,50200.000000,49000.000000,49600.000000,45782.738281,31524034
2020-04-08,49600.000000,49750.000000,48600.000000,48600.000000,44859.703125,25010314
2020-04-09,49750.000000,49800.000000,48700.000000,49100.000000,45321.214844,22628058
2020-04-10,48950.000000,49250.000000,48650.000000,49250.000000,45459.679688,17839111
2020-04-13,48650.000000,48900.000000,48300.000000,48300.000000,44582.785156,14431800
2020-04-14,48800.000000,49200.000000,48300.000000,49000.000000,45228.914063,14206216
2020-04-16,49350.000000,49350.000000,48550.000000,49000.000000,45228.914063,23349760
2020-04-17,50800.000000,52000.000000,50300.000000,51400.000000,47444.207031,32041675
2020-04-20,51400.000000,51400.000000,50000.000000,50100.000000,46244.253906,21866354
2020-04-21,49400.000000,49700.000000,48700.000000,49250.000000,45459.679688,27407543
2020-04-22,48700.000000,50000.000000,48350.000000,49850.000000,46013.500000,18613864
2020-04-23,50200.000000,50300.000000,49500.000000,49850.000000,46013.500000,18754442
2020-04-24,49650.000000,49750.000000,49000.000000,49350.000000,45551.984375,15618347
2020-04-27,49350.000000,50000.000000,49100.000000,49850.000000,46013.500000,14049471
2020-04-28,49850.000000,50100.000000,49300.000000,50100.000000,46244.253906,16095399
2020-04-29,49900.000000,50500.000000,49600.000000,50000.000000,46151.953125,15604533
2020-05-04,48900.000000,49100.000000,48500.000000,48500.000000,44767.394531,26083749
2020-05-06,49000.000000,49200.000000,48500.000000,49200.000000,45413.523438,18070225
2020-05-07,49200.000000,49300.000000,48700.000000,48800.000000,45044.308594,13884411
2020-05-08,49100.000000,49350.000000,48800.000000,48800.000000,45044.308594,15319700
2020-05-11,48900.000000,49250.000000,48300.000000,48400.000000,44675.089844,16357743
2020-05-12,48400.000000,48500.000000,47550.000000,47900.000000,44213.574219,23433590
2020-05-13,47250.000000,48550.000000,47200.000000,48550.000000,44813.550781,20223277
2020-05-14,47750.000000,48100.000000,47650.000000,48000.000000,44305.871094,19305974
2020-05-15,48400.000000,48450.000000,47700.000000,47850.000000,44167.425781,18463118
2020-05-18,47950.000000,49100.000000,47600.000000,48800.000000,45044.308594,20481981
2020-05-19,50100.000000,50500.000000,49700.000000,50300.000000,46428.867188,25168295
2020-05-20,50000.000000,50200.000000,49800.000000,50000.000000,46151.953125,14896899
2020-05-21,50300.000000,50400.000000,49850.000000,49950.000000,46105.808594,14949266
2020-05-22,49600.000000,49800.000000,48600.000000,48750.000000,44998.156250,19706284
2020-05-25,48750.000000,48900.000000,48450.000000,48850.000000,45090.464844,14337913
2020-05-26,48700.000000,49450.000000,48600.000000,49250.000000,45459.679688,15127490
2020-05-27,48950.000000,50000.000000,48800.000000,49900.000000,46059.640625,19548479
2020-05-28,51100.000000,51200.000000,49900.000000,50400.000000,46521.167969,31309318
2020-05-29,50000.000000,50700.000000,49700.000000,50700.000000,46798.078125,27596961
2020-06-01,50800.000000,51200.000000,50600.000000,51200.000000,47259.601563,16949183
2020-06-02,51000.000000,51500.000000,50800.000000,51400.000000,47444.207031,14247933
2020-06-03,51800.000000,55000.000000,51700.000000,54500.000000,50305.632813,49257814
2020-06-04,55800.000000,57000.000000,54600.000000,54600.000000,50397.933594,40220334
2020-06-05,54400.000000,55900.000000,54000.000000,55500.000000,51228.667969,22743629
2020-06-08,56400.000000,56500.000000,54700.000000,54900.000000,50674.839844,25634965
2020-06-09,55800.000000,56500.000000,54400.000000,55500.000000,51228.667969,23998831
2020-06-10,55100.000000,55900.000000,54900.000000,55400.000000,51136.371094,16742493
2020-06-11,54500.000000,55100.000000,53200.000000,54300.000000,50121.023438,33815123
2020-06-12,52100.000000,52800.000000,51500.000000,52300.000000,48274.949219,26976019
2020-06-15,51400.000000,52000.000000,49900.000000,49900.000000,46059.640625,28772921
2020-06-16,51200.000000,52100.000000,50600.000000,52100.000000,48090.339844,21808375
2020-06-17,52100.000000,52900.000000,51300.000000,52200.000000,48182.640625,26672595
2020-06-18,52200.000000,52300.000000,51600.000000,52300.000000,48274.949219,15982926
2020-06-19,52600.000000,52900.000000,51600.000000,52900.000000,48828.765625,18157985
2020-06-22,52000.000000,52600.000000,51800.000000,52000.000000,47998.039063,13801350
2020-06-23,52500.000000,52800.000000,51100.000000,51400.000000,47444.207031,18086152
2020-06-24,51900.000000,53900.000000,51600.000000,52900.000000,48828.765625,24519552
2020-06-25,52100.000000,53000.000000,51900.000000,51900.000000,47905.730469,18541624
2020-06-26,52800.000000,53900.000000,52200.000000,53300.000000,49197.984375,21575360
2020-06-29,52500.000000,53200.000000,52000.000000,52400.000000,48690.636719,17776925
2020-06-30,53900.000000,53900.000000,52800.000000,52800.000000,49062.312500,21157172
2020-07-01,53400.000000,53600.000000,52400.000000,52600.000000,48876.472656,16706143
2020-07-02,52100.000000,52900.000000,52100.000000,52900.000000,49155.238281,14142583
2020-07-03,53000.000000,53600.000000,52700.000000,53600.000000,49805.679688,11887868
2020-07-06,54000.000000,55000.000000,53800.000000,55000.000000,51106.578125,19856623
2020-07-07,55800.000000,55900.000000,53400.000000,53400.000000,49619.847656,30760032
2020-07-08,53600.000000,53900.000000,52900.000000,53000.000000,49248.160156,19664652
2020-07-09,53200.000000,53600.000000,52800.000000,52800.000000,49062.312500,17054850
2020-07-10,53100.000000,53200.000000,52300.000000,52700.000000,48969.398438,13714746
2020-07-13,53300.000000,53800.000000,53100.000000,53400.000000,49619.847656,12240188
2020-07-14,53700.000000,53800.000000,53200.000000,53800.000000,49991.527344,14269484
2020-07-15,54400.000000,55000.000000,54300.000000,54700.000000,50827.816406,24051450
2020-07-16,54800.000000,54800.000000,53800.000000,53800.000000,49991.527344,16779127
2020-07-17,54200.000000,54700.000000,54100.000000,54400.000000,50549.054688,10096174
2020-07-20,54800.000000,54800.000000,54000.000000,54200.000000,50363.218750,10507530
2020-07-21,55200.000000,55400.000000,54800.000000,55300.000000,51385.347656,18297260
2020-07-22,55300.000000,55500.000000,54700.000000,54700.000000,50827.816406,12885057
2020-07-23,54700.000000,54700.000000,53800.000000,54100.000000,50270.289063,16214932
2020-07-24,54000.000000,54400.000000,53700.000000,54200.000000,50363.218750,10994535
2020-07-27,54300.000000,55700.000000,54300.000000,55600.000000,51664.109375,21054421
2020-07-28,57000.000000,58800.000000,56400.000000,58600.000000,54451.730469,48431566
2020-07-29,60300.000000,60400.000000,58600.000000,59000.000000,54823.425781,36476611
2020-07-30,59700.000000,60100.000000,59000.000000,59000.000000,54823.425781,19285354
2020-07-31,59500.000000,59600.000000,57700.000000,57900.000000,53801.285156,21943345
2020-08-03,57800.000000,57900.000000,56700.000000,56800.000000,52779.160156,21158940
2020-08-04,57200.000000,58100.000000,57000.000000,57300.000000,53243.769531,19419694
2020-08-05,57300.000000,57500.000000,56300.000000,56900.000000,52872.074219,17739706
2020-08-06,57100.000000,58400.000000,57100.000000,58000.000000,53894.214844,21625874
2020-08-07,57900.000000,58400.000000,57100.000000,57500.000000,53429.609375,18751717
2020-08-10,57600.000000,58300.000000,57500.000000,57800.000000,53708.367188,17774291
2020-08-11,58000.000000,59500.000000,57800.000000,58200.000000,54080.054688,24907912
2020-08-12,58200.000000,59000.000000,57700.000000,59000.000000,54823.425781,18573934
2020-08-13,59400.000000,59600.000000,58000.000000,58700.000000,54544.667969,22089460
2020-08-14,58000.000000,58400.000000,57700.000000,58000.000000,53894.214844,15672548
2020-08-18,58900.000000,59900.000000,58000.000000,58400.000000,54265.898438,25307825
2020-08-19,59000.000000,59200.000000,57800.000000,57800.000000,53708.367188,16930719
2020-08-20,57600.000000,57600.000000,55300.000000,55400.000000,51478.269531,30386029
2020-08-21,56200.000000,56900.000000,55800.000000,55900.000000,51942.871094,21142288
2020-08-24,55800.000000,56600.000000,55400.000000,56100.000000,52128.714844,15055896
2020-08-25,56400.000000,56800.000000,56100.000000,56400.000000,52407.480469,14021705
2020-08-26,56400.000000,56500.000000,55700.000000,56400.000000,52407.480469,17651593
2020-08-27,56300.000000,56300.000000,55600.000000,55600.000000,51664.109375,16196568
2020-08-28,56100.000000,56300.000000,55400.000000,55400.000000,51478.269531,14619888
2020-08-31,56000.000000,56100.000000,54000.000000,54000.000000,50177.367188,32671367
2020-09-01,54100.000000,54800.000000,54100.000000,54200.000000,50363.218750,19363117
2020-09-02,54600.000000,55100.000000,54100.000000,54400.000000,50549.054688,16905723
2020-09-03,55600.000000,56700.000000,55500.000000,56400.000000,52407.480469,28384920
2020-09-04,55200.000000,55800.000000,55100.000000,55600.000000,51664.109375,22139109
2020-09-07,56100.000000,57300.000000,55800.000000,56500.000000,52500.394531,18685880
2020-09-08,57400.000000,58700.000000,57200.000000,58700.000000,54544.667969,31517520
2020-09-09,58200.000000,59300.000000,57800.000000,58400.000000,54265.898438,30597399
2020-09-10,59900.000000,60000.000000,59100.000000,59200.000000,55009.265625,29923293
2020-09-11,59300.000000,59400.000000,58200.000000,59000.000000,54823.425781,16017098
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,56124.316406,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,56681.847656,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,56681.847656,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,55288.031250,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,55102.183594,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,55009.265625,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,54080.054688,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,54451.730469,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,53708.367188,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,53801.285156,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,54412.738281,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,54412.738281,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,54880.199219,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,55160.679688,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,56002.117188,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,55815.125000,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,56469.578125,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,56937.035156,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,56937.035156,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,56095.605469,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,55628.144531,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,56095.605469,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,56937.035156,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,56937.035156,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,56189.097656,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,56282.593750,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,56469.578125,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,55908.625000,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,55160.679688,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,54319.242188,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,52916.855469,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,53664.792969,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,54973.691406,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,54693.207031,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,56376.078125,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,56189.097656,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,56282.593750,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,56282.593750,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,57311.007813,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,57030.531250,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,59087.367188,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,61985.640625,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,61424.691406,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,60583.253906,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,60396.269531,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,60489.761719,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,63107.550781,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,63294.539063,32158235
